pdes,name,H,diameter,albedo,rot_per,e,a,i,om,w,ma
1282,Utopia,10.2,53.07,0.0627,13.623,.1249297900747074,3.116102669936995,18.04285842158034,324.326062304431,79.50141036579855,204.5226604558035
1283,Komsomolia,10.4,26.87,0.1856,96.,.2212979525363157,3.180794903704619,8.908787338798136,157.7439788805078,235.2320582807702,171.1204448542687
1284,Latvia,10.24,36.81,0.1045,9.644,.1706945997538611,2.646092686846702,10.87642847264314,302.970084465298,114.2897809651603,255.7219085694533
1285,Julietta,10.8,40.83,0.0610,20.3,.05368837965648258,2.99139734913643,5.693611932841572,317.911273027697,71.69894999299649,208.4831337016336
1289,Kutaissi,10.73,25.62,0.1374,3.60,.06315421088060497,2.859659859592417,1.616032503715654,193.2011783506288,117.7949937681102,310.2127114974114
1291,Phryne,10.3,26.78,0.1818,5.58410,.09339606745339758,3.013313267170751,9.103077219945694,215.3949056660243,118.8193144326588,200.6680015704972
1293,Sonja,13.5,7.80,0.4598,2.878,.2745917291949242,2.228728941830485,5.360577540823418,236.4533957034503,99.70472880387894,168.0641937990965
1294,Antwerpia,10.6,34.71,0.1220,6.63,.2343025037264802,2.68532847594346,8.728165901593337,81.14024381513505,313.3590052944087,152.0911948311338
1295,Deflotte,10.7,48.03,0.0441,14.64,.1177637763619266,3.391479331948413,2.876830027203143,185.128438362126,276.0287278947723,333.81673218443
1296,Andree,11.7,25.25,0.1209,5.18366,.1424859216754839,2.417791375938593,4.106173512436123,227.0163771215702,236.6192209432556,172.1853189511597
1298,Nocturna,11.0,40.04,0.0578,34.80,.1503267142460008,3.126737385179373,5.489744004376537,300.0065207948427,58.8485583259496,332.8102122275702
1300,Marcelle,11.4,27.84,0.0995,12.,.006950350637620228,2.782188566608337,9.547397313401907,82.95855393118542,327.5352144777049,239.780538806084
1301,Yvonne,11.3,22.77,0.1632,7.320,.2688820004935263,2.768127413813449,34.04257457997065,161.5780494845287,302.1972138245437,242.511678283313
1303,Luthera,9.4,85.45,0.0608,5.878,.105171812954535,3.226963890832621,19.49569859017428,72.06795195501361,100.0308733115063,28.46317932131204
1304,Arosa,9.1,42.94,0.3480,7.7478,.116708689020347,3.198279289274817,18.98908008307562,86.60868612195571,148.1277626431706,35.0146824614669
1306,Scythia,9.71,67.14,0.0512,7.525,.09450959243211093,3.145217543900306,14.93905769948625,274.3744533982732,138.2181992366471,326.5798987438075
1308,Halleria,10.80,43.16,0.0454,6.028,.01352141453794957,2.91166677226485,5.573671919702048,354.155108162472,167.5887595518697,331.0851084870527
1309,Hyperborea,10.4,57.15,0.0450,13.88,.1510812379931916,3.204205265473394,10.28098543846489,206.1051550198133,244.9521818578772,120.5851028194248
1311,Knopfia,12.4,14.06,0.1178,9.65,.04360310987330935,2.42652226688133,2.831362606504472,245.2305550361266,242.7913963498384,266.9993536124401
1312,Vassar,10.7,36.28,0.0643,7.932,.2161749327599403,3.094738373650969,21.90286321961159,129.4568700538732,261.3397000579963,283.8575718889547
1314,Paula,12.68,11.31,0.1171,5.9498,.1747287257735042,2.295789556683546,5.240123258527642,264.6719821919207,144.0071521260398,88.74997982881416
1315,Bronislawa,10.0,63.50,0.0527,9.565,.07776782053394896,3.205360671279323,7.07215021467221,236.5791785802313,23.33647545881568,136.9159538330125
1318,Nerina,12.2,13.02,0.1811,2.5280,.2036545316750015,2.307211591534199,24.66397047797948,358.3354898479334,196.0719593558892,8.859149882490135
1320,Impala,10.8,39.72,0.0775,6.167,.2305557078951768,2.991824251761174,19.81942861299055,72.1318880359963,205.3541589805699,200.9014963909729
1321,Majuba,10.28,30.8,0.1439,5.207,.1691125550653023,2.939380200491688,9.50938667818717,317.7283431738994,345.8002045626541,296.6616634540993
1323,Tugela,9.9,58.44,0.0567,19.50,.1485007345836208,3.229256944354258,18.78534982612836,45.26724391773922,135.8116307600758,65.05190226307117
1325,Inanda,12.1,10.87,0.3756,20.52,.2558871707212776,2.540651645752166,7.420693326242386,14.39753442213461,336.8746641228721,281.5591100481927
1326,Losaka,10.92,22.47,0.1499,6.900,.224048785611847,2.667947371970938,15.98723998519649,101.7426378412219,278.8251648039187,114.1846817188341
1328,Devota,10.31,57.11,0.0407,17.49,.1350938187753943,3.503934336833465,5.766038116018564,222.7178675787032,174.8862358153991,223.4459529330328
1330,Spiridonia,10.0,55.08,0.0498,9.67,.07550907248593508,3.170197010057692,15.95733275031943,158.8530850849084,6.499308849997661,287.6461754903536
1331,Solvejg,10.14,32.08,0.1509,10.,.1895944045134234,3.099720460775507,3.100357847124756,121.3461640301354,185.3766183232351,325.0675105121424
1332,Marconia,10.5,44.10,0.0756,19.16,.1294517371485752,3.066966987616836,2.455493595919803,13.67412575350217,348.9783963811363,141.6571821213248
1334,Lundmarka,10.3,29.82,0.0600,6.250,.09469548046399415,2.914118813634937,11.45579611830898,133.2382228163623,130.2269947684424,87.32278399805826
1336,Zeelandia,10.66,20.99,0.2183,15.602,.0643637581023718,2.849361567221229,3.197410893370812,97.4293044118083,220.4807398328285,271.9278341287254
1337,Gerarda,11.2,38.86,0.0441,12.52,.09828100670466286,2.910191462869471,17.99530530140113,160.3457740560516,199.8167532821971,61.69604903395623
1339,Desagneauxa,10.7,22.96,0.1589,9.380,.0579910103822778,3.019804087952657,8.692689355536013,291.0102228006879,162.8747566945344,71.90025010678329
1340,Yvette,11.10,25.87,0.0958,3.525,.1293828438261229,3.186271211471222,.4169942550073412,345.6853195074141,223.8512963440691,310.4425958867344
1341,Edmee,10.58,27.49,0.1371,23.745,.07943612535185161,2.742140564423034,13.08544094205787,107.5563551740959,141.5702856243037,80.84931254545299
1342,Brabantia,11.35,18.00,0.1573,4.1754,.2032979208113931,2.288700508099447,20.92672249703246,312.9938011170291,229.4052422091476,357.12760925625
1343,Nicole,10.9,24.41,0.1076,70.,.1142797862238757,2.568810447490646,6.035352614010426,41.25717070798112,234.6760192468944,47.5066168505281
1345,Potomac,9.73,71.82,0.0439,11.41,.1831038482152282,3.989275449530545,11.40131814666388,137.4543745042005,333.0314412603189,193.5734061819829
1347,Patria,11.2,32.40,0.0386,29.5,.06790662599303086,2.571787292556782,11.86316427445333,229.2828483118829,202.3138997589684,33.06415726285281
1350,Rosselia,10.78,23.35,0.1579,8.140,.08997247499663066,2.856478289608365,2.939178186587036,139.554451446947,238.124364706641,220.8839424483234
1351,Uzbekistania,9.9,64.91,0.0606,73.9,.06366434463298792,3.196430219885817,9.667943752577198,9.4896958477197,60.79343044479847,324.9556298958527
1352,Wawel,11.1,20.8,0.1491,16.97,.06710244880230341,2.776786820905619,3.757305253529092,186.173057953541,212.3766537397021,180.936717970517
1353,Maartje,9.8,33.75,0.1073,22.98,.09552204230841463,3.009885150546748,9.202093294160981,211.8060320371075,98.79614871557402,305.1698255933279
1354,Botha,11.0,48.75,0.0225,4.,.2168879867720618,3.12487010051244,5.95722040889066,28.71273048495635,250.6530797958628,76.79772470363072
1356,Nyanza,10.2,64.73,0.0462,12.422,.047626711956839,3.08742478973411,7.943772079835151,69.74049772877069,302.4912488329974,125.613450535012
1360,Tarka,11.4,29.84,0.0790,8.858,.2144300868928419,2.635992968899967,22.82258563720583,331.4357649554508,287.7925052481042,235.0622395309896
1362,Griqua,11.18,29.90,0.0667,6.907,.3715305631058035,3.214544221043423,24.22534060236033,121.3429194317572,261.9276652640373,171.3635236653936
1366,Piccolo,10.45,27.55,0.1538,16.57,.1419143420436283,2.87348210438095,9.475112276119974,24.14646523384198,283.0752707119377,42.39723075516004
1368,Numidia,10.92,19.29,0.2035,3.64,.06170141384650714,2.524187518052441,14.82209231566381,18.13620776232041,264.2041642522649,260.4463360257428
1369,Ostanina,10.6,41.24,0.0545,8.4001,.2101055029890084,3.127307526778362,14.28883355475926,180.6480183471639,126.4478512222802,185.6453887087627
1372,Haremari,11.0,23.85,0.0409,15.25,.1462661878236395,2.767437839782615,16.4566937287525,327.4827313917665,88.62439238457893,29.69366003343442
1378,Leonce,12.2,18.18,0.0773,4.3250,.1503037082378098,2.374266805951875,3.590846075979847,43.58319933967226,202.3866691641807,129.0794036936868
1383,Limburgia,12.0,22.32,0.0891,5.,.1909755855244084,3.078170514603625,.05234089340894249,194.0022277426154,164.8541702812067,295.2327150932594
1384,Kniertje,11.6,27.51,0.3077,9.807,.1825521376380037,2.677112682847195,11.85662945899836,152.8605782185429,276.5096854559328,62.60044544995072
1388,Aphrodite,10.9,25.22,0.1317,11.9432,.09315547892512216,3.017603500648788,11.1796055919546,54.48498321154759,256.2892691385746,95.3320665335628
1390,Abastumani,9.40,101.58,0.0298,17.100,.03374612025889796,3.437547256966793,19.92454895149698,28.93208932656772,333.2395548906107,166.2897724272474
1392,Pierre,11.72,26.44,0.0519,18.,.2004249603154065,2.608288784972482,12.26230429187558,358.274172921497,44.05739679657789,10.74638699138767
1396,Outeniqua,11.9,10.95,0.2335,3.08158,.1656650758873618,2.247325388624121,4.494063871657677,359.5359943390612,266.56981686684,121.1922089253932
1398,Donnera,10.2,29,0.1913,7.23,.1056207789584221,3.159570477001016,11.82598247565639,297.1280855048538,71.75577140915679,327.0352693065803
1403,Idelsonia,11.5,32.80,0.0945,5.458,.2922673613810614,2.720483646996234,10.17213606570286,156.9823422401717,192.3973844727187,156.0931709884132
1404,Ajax,9.3,81.69,0.0665,29.38,.1127884516373983,5.304075227194081,18.00500838968044,332.9805301456463,60.40514345243984,149.3983974027807
1405,Sibelius,12.5,12.18,0.1432,6.051,.14562053939259,2.251589663593306,7.03345813405281,312.1095632687258,95.83884871132068,20.59074860529356
1406,Komppa,11.4,25.89,0.1517,3.508,.09782541511511506,2.696016555917296,12.41994516883766,333.2493142088628,84.63713355048486,200.7581049672511
1407,Lindelof,10.9,20.98,0.2309,31.151,.2805693269473053,2.764773631539557,5.805623520356047,269.094117507157,109.5782255845787,18.41794208617233
1409,Isko,11.1,35.54,0.0805,11.6426,.05498910522566352,2.675867036776658,6.705169204211829,177.5791409927721,205.8925274336694,27.74568623300286
1411,Brauna,10.90,31.17,0.0794,4.90,.05409923077685863,3.006841833269116,8.050980605396935,284.7574957281005,93.94976452990376,97.38728942677059
1413,Roucarie,11.3,21.45,0.1677,6.357,.06329667090403981,3.01997504794467,10.22984854792062,178.7776888838315,301.7231653388212,310.0325115778983
1415,Malautra,12.19,14.47,0.1123,12.,.08645436014392814,2.223991287323791,3.426107335236863,329.2300555411395,241.0240209694521,116.1438404749728
1416,Renauxa,10.6,28.95,0.1459,8.700,.1033193396162142,3.018155709025235,10.04151076181822,352.6542483598305,65.48485344757421,7.145310258402909
1418,Fayeta,12.09,10.01,0.2571,63.641,.2038756553740728,2.241141529633269,7.19463291489861,355.1316421457475,324.0220712507455,78.34550643077937
1421,Esperanto,10.30,43.31,0.0714,21.982,.0829035116197533,3.090135564434026,9.807202053859571,42.62419115823687,164.3739932266583,146.2087106864506
1423,Jose,10.8,26.14,0.1632,12.307,.07788546264186065,2.859950163294071,2.905752148909719,58.58737606329596,319.5940390573136,49.81079993882821
1424,Sundmania,9.9,70.75,0.0559,93.73,.0619225438783237,3.188249731139228,9.176504705660715,43.00040173395701,301.8027033675012,22.78536301023179
1425,Tuorla,11.3,14.94,0.2390,7.75,.1002698256042041,2.612095674259614,12.97385576314618,185.9889944967516,342.2188199009044,166.7527134036804
1426,Riviera,10.80,15.44,0.3546,4.4044,.1607182766122953,2.581864273116742,9.063504253593255,335.0493955311822,274.8404050589709,234.3885882877842
1427,Ruvuma,11.1,37.56,0.0657,4.797,.211866891992825,2.749318872598197,9.345550701900779,78.45404714348008,241.9769982347409,309.3176508129463
1428,Mombasa,10.2,56.63,0.0240,16.67,.1381431033046072,2.812926405524772,17.324680549842,115.8199067532667,252.102874913572,97.10947804839527
1434,Margot,10.43,29.65,0.1353,8.17,.06459778838907765,3.017141580946878,10.83331415470784,152.4219663479578,147.8384306469256,258.5585589354944
1436,Salonta,10.2,62.90,0.0339,8.870,.06526192500303668,3.144756359592142,13.89233436969304,260.6927496041078,28.90609417639588,152.5059865577856
1437,Diomedes,8.30,164.31,0.0313,24.49,.04508537138016808,5.189474126774305,20.49028810680558,315.8018460276472,131.2574279306903,134.1498596872355
1439,Vogtia,10.45,47.87,0.0509,12.95,.1183201644282399,4.002156407178849,4.20293133384805,35.59636983804452,101.4487858706074,152.7720979574041
1444,Pannonia,11.3,29.20,0.4748,10.756,.1391035656889713,3.152017823153738,17.76349413179787,303.3323413340274,311.1367759812024,127.4703962661172
1448,Lindbladia,12.8,20.65,0.0378,10.969,.1848196240676616,2.373366050195738,5.818869295144175,44.91918926537741,74.6953801505896,17.71332746091752
1450,Raimonda,12.3,14.88,0.1387,12.66,.1719655353400573,2.610767005305412,4.864375163076574,74.93906716572354,13.44166490495445,117.9067225148254
1453,Fennia,12.5,7.23,0.2494,4.4121,.02834957702390043,1.897095429684015,23.67312312872176,7.093301212358726,255.0355041440754,55.38623435367796
1456,Saldanha,10.93,43.59,0.0395,19.035,.2151107359856652,3.218603749580629,10.46432607968077,282.8874263083108,64.16677332229787,141.8941692723753
1458,Mineura,11.3,17.19,0.1502,36.,.1812063730460924,2.625665656272045,12.53897196589817,181.6734167644903,100.0869185470227,107.1182279869282
1459,Magnya,10.3,29.90,0.2168,4.678,.2335069399625321,3.145140623425354,16.93759984472879,41.55003884858961,328.8837418722709,304.6660012211493
1461,Jean-Jacques,10.01,32.94,0.1613,16.56,.04517012289892643,3.125536227280315,15.32958672821051,104.8144909781118,335.8389735145906,4.84603497230653
1462,Zamenhof,11.2,25.82,0.1268,10.4,.1093222076718609,3.14628233821546,.9677552456864179,24.76884572744228,188.4673674571945,189.6779272849215
1463,Nordenmarkia,10.6,44.48,0.0514,5.918,.1883654397322461,3.154937794285029,7.298554964639417,329.8238648463163,77.45704217840853,355.4603469195063
1469,Linzia,9.8,58.99,0.0734,22.215,.06718352022917487,3.12331305404088,13.3966655395402,188.9772134307676,207.7654025768174,233.5122701784921
1470,Carla,11.1,36.97,0.0515,6.1514,.06854570553342722,3.157724349685638,3.212971491285721,358.4360001043059,342.2323787065878,220.4034826444667
1471,Tornio,11.0,33.04,0.0849,6.60,.1165417581550219,2.716837568074208,13.6219559953333,322.0694526662871,93.37838073486326,328.4719519180301
1473,Ounas,11.7,17.58,0.1089,139.1,.2370964647231906,2.574486268213794,13.64589152668731,216.5363949637693,129.4260643973792,188.8654839381605
1477,Bonsdorffia,11.59,28.10,0.0517,7.8,.2756572193900542,3.20021319503793,15.71586477351128,320.6619353109369,103.3116147673588,257.761867219635
1481,Tubingia,10.34,33.26,0.1167,24.,.04560722496497778,3.015644011697939,3.518108469127991,353.7782700767387,312.171109602855,95.89943981839707
1484,Postrema,10.8,43.18,0.0137,12.1923,.2038431065313113,2.738767049102342,17.30101453380847,72.79039184027368,126.6273359318439,336.9472446913582
1487,Boda,11.1,29.16,0.1195,11.025,.1203750277006356,3.138505368897738,2.466721824898612,97.07471978043755,108.2623734159949,114.658728763622
1489,Attila,11.6,30.27,0.0700,11.28,.1435337645108591,3.197143949064627,2.452784130757283,154.8182471112233,25.46413748244388,107.5535473944602
1490,Limpopo,12.00,18.58,0.0811,6.647,.1551923135089349,2.352358209435621,10.01945560946489,254.2854425096232,90.90959694595087,205.2251771542242
1493,Sigrid,11.99,24.03,0.0489,43.296,.2021354477484743,2.428862883480792,2.583739837052076,330.6560677342228,1.127717218559025,58.4998690491968
1495,Helsinki,11.4,18.37,0.1200,5.33116,.1556160868170675,2.638167188376333,12.73135454137407,13.12556683458404,268.7475570086057,345.1812885996916
1501,Baade,11.9,11.05,0.2093,15.132,.2411779809335774,2.544712869708626,7.319122211359069,17.01049255948038,13.36746368554907,262.8274112086574
1502,Arenda,11.4,33.22,0.0367,45.8,.08710820372833734,2.732054222740867,4.091104215046463,204.3699800366214,274.7907120849072,259.6202529450894
1503,Kuopio,10.4,18.43,0.2995,9.957,.1042188200287556,2.624820030934776,12.37481756930908,317.0054205407686,178.4217510001358,282.7077506177944
1504,Lappeenranta,11.88,12.70,0.1939,15.190,.1574193010596535,2.399661509599122,11.04805219219413,94.90280541507245,50.95915471587656,162.8634076526763
1505,Koranna,11.3,20.88,0.0929,4.451,.1337964970135675,2.659087984213422,14.46546535751933,248.3244505758981,342.790732491766,148.2594062974374
1509,Esclangona,12.64,8.17,0.2327,3.25283,.03232123019899796,1.866146789610185,22.3237723617604,283.5440427326402,267.9885368616944,198.3017158977497
1510,Charlois,11.5,23.80,0.1033,5.866,.1471255946629589,2.672736638534288,11.82158264221001,331.501503758677,165.0138039256581,151.2635386413236
1512,Oulu,9.62,82.72,0.0366,132.3,.1490071931693245,3.950730443406191,6.489811987120465,10.23119609675729,240.6078214951836,206.5540586130525
1516,Henry,11.9,19.92,0.0536,17.370,.1849194933707573,2.62218624030698,8.744896377619524,125.85741479697,94.30179498357515,345.0400583357526
1517,Beograd,11.10,36.16,0.0491,6.943,.04464351961269549,2.716173906254343,5.277497718573596,63.90050943568411,232.3658688925605,298.516846634362
1520,Imatra,10.3,53.61,0.0615,18.635,.09825863918384731,3.109348584254556,15.23890619846133,253.4741137544352,116.4021460768577,.2720336112351642
1524,Joensuu,10.6,42.79,0.0462,9.276,.1218939948911092,3.108879808210802,12.68746816375698,347.7319326258538,3.106208658920124,268.6344380250778
1525,Savonlinna,12.8,12.18,0.1306,14.634,.2657355823623412,2.695309287852177,5.866984164302391,279.2883105519158,64.47303170153644,13.10710143552338
1532,Inari,10.7,28.10,0.0562,25.,.05283828261479646,3.003762753220691,8.778736641966789,330.6463947339263,122.8507620837329,136.6006542766393
